benchmark,type,transform_cost,cycle,instret,LLCAccessCount,LLCMissCount,hash
img_augmentation_128_32,cpu,3592324398,3692825211,3339322570,12274528,3082233,0
img_augmentation_128_32,dtu,0,70986509,67094893,2119786,1387833,0
img_augmentation_128_64,cpu,7305642503,7511582244,6752138805,27759579,6319564,0
img_augmentation_128_64,dtu,0,245069408,227002601,6384069,2912712,0
img_augmentation_256_4,cpu,1808178976,1849657125,1660422583,6280990,1889318,0
img_augmentation_256_4,dtu,0,37666278,34003132,1081968,695671,0
img_augmentation_256_8,cpu,3535497030,3632643856,3331773632,12899021,3744123,0
img_augmentation_256_8,dtu,0,73502266,67119123,2120996,1388582,0
img_augmentation_256_16,cpu,7346145021,7552357534,6751129921,28841258,7796690,0
img_augmentation_256_16,dtu,0,248884456,227073604,6310016,2913955,0
img_augmentation_256_32,cpu,14715531026,15130857014,13529062269,59135984,15722102,0
img_augmentation_256_32,dtu,0,495401947,453727406,12784527,5790081,0
img_augmentation_256_64,cpu,29032057976,29871034424,27061248407,118694974,31647182,0
img_augmentation_256_64,dtu,0,1004965743,905769179,27169352,11581784,0
img_augmentation_128_4,cpu,446771298,452050638,411136406,1348397,348116,0
img_augmentation_128_4,dtu,0,10549276,9227478,303815,175744,0
img_augmentation_128_8,cpu,897071021,908451968,822257540,2724320,748334,0
img_augmentation_128_8,dtu,0,19246438,17488362,563298,348756,0
img_augmentation_128_16,cpu,1834114536,1875738245,1660836494,5863292,1547201,0
img_augmentation_128_16,dtu,0,36489440,34033569,1082749,695830,0
img_augmentation_128_32,cpu,3589939402,3691459907,3339328338,12359292,3070490,0
img_augmentation_128_32,dtu,0,72005474,67130587,2122172,1387542,0
img_augmentation_128_64,cpu,7352071783,7557891419,6752614463,27778432,6309760,0
img_augmentation_128_64,dtu,0,246018154,227069404,6413744,2921474,0
img_augmentation_256_4,cpu,1789952930,1831649953,1660380644,6273975,1887605,0
img_augmentation_256_4,dtu,0,37814182,34040895,1084045,696108,0
img_augmentation_256_8,cpu,3618324892,3719471339,3338627466,13124839,3763445,0
img_augmentation_256_8,dtu,0,73934538,67104140,2121604,1387768,0
img_augmentation_256_16,cpu,7291359942,7498180790,6750998832,28925558,7804853,0
img_augmentation_256_16,dtu,0,249542269,227064919,6340198,2921684,0
img_augmentation_256_32,cpu,14721512853,15136890620,13529034931,59193124,15718805,0
img_augmentation_256_32,dtu,0,496241574,453681600,12678158,5815770,0
img_augmentation_256_64,cpu,29437185712,30280275523,27061972561,118892860,31771045,0
img_augmentation_256_64,dtu,0,1002190991,905730931,27131295,11659403,0
img_augmentation_128_4,cpu,496300480,501543716,411216598,1364653,350652,0
img_augmentation_128_4,dtu,0,10386353,9194880,302519,175899,0
img_augmentation_128_8,cpu,892891820,904333012,822251398,2726875,748404,0
img_augmentation_128_8,dtu,0,19190817,17471087,562677,348890,0
img_augmentation_128_16,cpu,1787094077,1829009337,1660738850,5879460,1543249,0
img_augmentation_128_16,dtu,0,36433011,34002937,1082093,695917,0
img_augmentation_128_32,cpu,3607266220,3708606500,3339338415,12322346,3067347,0
img_augmentation_128_32,dtu,0,71084519,67112677,2121203,1387235,0
img_augmentation_128_64,cpu,7332649363,7539055300,6752610258,27712650,6316375,0
img_augmentation_128_64,dtu,0,245342760,227013595,6405632,2902944,0
img_augmentation_256_4,cpu,1805144111,1846821791,1660409483,6265413,1884823,0
img_augmentation_256_4,dtu,0,37743617,34007163,1082145,695770,0
img_augmentation_256_8,cpu,3600154704,3701579413,3338553360,13103870,3748376,0
img_augmentation_256_8,dtu,0,73581104,67090288,2120086,1387791,0
img_augmentation_256_16,cpu,7345941190,7552142187,6751095563,28867299,7796434,0
img_augmentation_256_16,dtu,0,248514162,227008941,6331351,2899837,0
img_augmentation_256_32,cpu,14725929697,15139729048,13529066836,59080502,15671721,0
img_augmentation_256_32,dtu,0,495772834,453684571,12706940,5790154,0
img_augmentation_256_64,cpu,29286946743,30131402305,27061712448,119121404,31674186,0
img_augmentation_256_64,dtu,0,1000152749,905728386,27201506,11632951,0
img_augmentation_128_4,cpu,445891435,451326926,411137522,1365850,348985,0
img_augmentation_128_4,dtu,0,10501995,9226337,303971,175730,0
img_augmentation_128_8,cpu,892843212,904433821,822248200,2745040,750570,0
img_augmentation_128_8,dtu,0,19134731,17487948,564090,348748,0
img_augmentation_128_16,cpu,1813372449,1855233271,1660786422,5865841,1540612,0
img_augmentation_128_16,dtu,0,36433274,34020421,1082752,695691,0
img_augmentation_128_32,cpu,3594082288,3695597922,3339323194,12325979,3069183,0
img_augmentation_128_32,dtu,0,71773794,67137242,2122314,1388048,0
img_augmentation_128_64,cpu,7303394786,7509901603,6752552869,27753158,6317611,0
img_augmentation_128_64,dtu,0,246559196,227029307,6466630,2923548,0
img_augmentation_256_4,cpu,1807465327,1853107360,1663750240,6354226,1881122,0
img_augmentation_256_4,dtu,0,37999297,34011394,1082070,695897,0
