benchmark,type,transform_cost,cycle,instret,LLCRefill,LLCWB,L1Refill,L1WB,RegularDRAMAccess,DTUDramAccess,hash
dbcolproj_83690_5_64,cpu,0,6252833,4792373,350573,40990,280547,27067,678485,0,857656862
dbcolproj_83690_5_64,col,0,4017575,5195605,53083,12288,53522,26132,151387,0,857656862
dbcolproj_83690_5_64,dtu,0,2596683,1052963,52685,24086,52811,26247,219217,418497,857656862
dbcolproj_83690_6_64,cpu,0,7305656,5620847,377763,45756,369695,32483,743803,0,1028292886
dbcolproj_83690_6_64,col,0,5220416,6116195,63539,16123,64339,31382,192541,0,1028292886
dbcolproj_83690_6_64,dtu,0,3113454,1262188,63208,28627,63330,31507,260808,502170,1028292886
dbcolproj_83690_7_64,cpu,0,7696082,6457747,382733,50592,375011,37656,787477,0,1199800837
dbcolproj_83690_7_64,col,0,10085175,9542783,77508,22024,113767,59286,253707,0,1199800837
dbcolproj_83690_7_64,dtu,0,6541148,3979630,76527,34433,109216,55753,315374,585904,1199800837
dbcolproj_83690_8_64,cpu,0,11984024,10162710,395421,57577,474562,97650,856028,0,1371400385
dbcolproj_83690_8_64,col,0,12339609,10828871,88178,26808,130364,67907,302650,0,1371400385
dbcolproj_83690_8_64,dtu,0,7433773,4529212,86811,38990,125667,63435,356891,669584,1371400385
dbcolproj_83690_1_64,cpu,0,2137293,1429555,89769,8077,90199,5434,154384,0,171348942
dbcolproj_83690_1_64,col,0,642443,1506453,10804,3785,10552,5017,41104,0,171348942
dbcolproj_83690_1_64,dtu,0,527214,209271,10493,5090,10533,5253,45972,83712,171348942
dbcolproj_83690_2_64,cpu,0,4426582,2266455,272674,26564,180147,10930,485180,0,343055996
dbcolproj_83690_2_64,col,0,1089209,2427043,21651,2621,21237,10266,42635,0,343055996
dbcolproj_83690_2_64,dtu,0,1036892,418496,20969,8802,21038,10501,80907,167408,343055996
dbcolproj_83690_3_64,cpu,0,4557200,3103355,287239,31215,184825,16154,536951,0,514196633
dbcolproj_83690_3_64,col,0,1831056,3347633,32462,5617,31966,15495,77390,0,514196633
dbcolproj_83690_3_64,dtu,0,1557421,627721,31464,14223,31557,15752,129537,251104,514196633
dbcolproj_83690_4_64,cpu,0,5912347,3947047,338150,36079,274965,21713,626775,0,685765807
dbcolproj_83690_4_64,col,0,2925217,4275015,42651,9003,42794,20851,114674,0,685765807
dbcolproj_83690_4_64,dtu,0,2070841,836946,41947,18852,42072,20952,171836,334816,685765807
dbcolproj_83690_5_64,cpu,0,6196772,4777155,350213,40929,280103,26875,677640,0,857656862
dbcolproj_83690_5_64,col,0,3988298,5195605,53164,12350,53584,26113,151961,0,857656862
dbcolproj_83690_5_64,dtu,0,2588643,1046171,52420,23919,52598,26181,217624,418512,857656862
dbcolproj_83690_6_64,cpu,0,7305509,5614055,377126,45806,369474,32343,743566,0,1028292886
dbcolproj_83690_6_64,col,0,5234296,6116195,63419,16045,64332,31378,191777,0,1028292886
dbcolproj_83690_6_64,dtu,0,3114858,1262188,62986,28615,63361,31546,260518,502184,1028292886
dbcolproj_83690_7_64,cpu,0,7711475,6457747,382376,50409,374956,37626,785649,0,1199800837
dbcolproj_83690_7_64,col,0,10039438,9535705,77079,21676,113465,59253,250485,0,1199800837
dbcolproj_83690_7_64,dtu,0,6447171,3964160,75713,34001,104956,52238,311100,585936,1199800837
dbcolproj_83690_8_64,cpu,0,12023659,10163085,395589,57712,476577,99094,857269,0,1371400385
dbcolproj_83690_8_64,col,0,12303050,10817030,87740,26700,131940,68824,301348,0,1371400385
dbcolproj_83690_8_64,dtu,0,7414059,4540713,86586,38996,122110,60616,356724,669559,1371400385
dbcolproj_83690_1_64,cpu,0,2120281,1422763,89590,8045,89971,5324,153949,0,171348942
dbcolproj_83690_1_64,col,0,657883,1513245,11109,3959,10765,5122,42780,0,171348942
dbcolproj_83690_1_64,dtu,0,528210,209271,10500,5044,10526,5289,45617,83744,171348942
dbcolproj_83690_2_64,cpu,0,4414161,2266455,273935,26664,179503,10948,487248,0,343055996
dbcolproj_83690_2_64,col,0,1117592,2433835,22040,2720,21458,10356,43800,0,343055996
dbcolproj_83690_2_64,dtu,0,1029228,418496,20974,8588,21036,10528,79232,167401,343084814
dbcolproj_83690_3_64,cpu,0,4601011,3111338,287554,31181,185671,16194,536986,0,514196633
dbcolproj_83690_3_64,col,0,1866145,3354425,32787,5569,32144,15626,77355,0,514196633
dbcolproj_83690_3_64,dtu,0,1573059,634513,31643,13996,31777,15816,127882,251120,514196633
dbcolproj_83690_4_64,cpu,0,5898985,3940255,338059,36188,274774,21569,627564,0,685765807
dbcolproj_83690_4_64,col,0,2906247,4275015,42797,8779,42934,20881,113026,0,685765807
dbcolproj_83690_4_64,dtu,0,2106049,843738,41986,19097,42293,21131,173845,334816,685765807
dbcolproj_83690_5_64,cpu,0,6214499,4783947,350176,41111,280353,26994,679051,0,857656862
dbcolproj_83690_5_64,col,0,3988580,5195605,53190,12430,53701,26115,152630,0,857656862
dbcolproj_83690_5_64,dtu,0,2622049,1052963,52537,23873,52810,26308,217365,418496,857656862
dbcolproj_83690_6_64,cpu,0,7310129,5620847,377457,45891,369699,32422,744585,0,1028292886
dbcolproj_83690_6_64,col,0,5231873,6122987,63842,16137,64537,31471,192937,0,1028292886
dbcolproj_83690_6_64,dtu,0,3142446,1262188,63157,28422,63349,31534,259154,502192,1028292886
dbcolproj_83690_7_64,cpu,0,7681075,6457747,382870,50749,375080,37655,788862,0,1199800837
dbcolproj_83690_7_64,col,0,10057509,9536207,76905,21740,112801,58450,250825,0,1199800837
dbcolproj_83690_7_64,dtu,0,6486976,3974490,75834,34007,114601,60230,311271,585920,1199800837
dbcolproj_83690_8_64,cpu,0,11991457,10144027,395230,57614,475637,97897,856136,0,1371400385
dbcolproj_83690_8_64,col,0,12330798,10839348,87881,26807,128907,66812,302346,0,1371400385
dbcolproj_83690_8_64,dtu,0,7400668,4525491,86661,38746,131656,69689,354780,669600,1371400385
dbcolproj_83690_1_64,cpu,0,2119535,1422763,89579,8044,89953,5340,153932,0,171348942
dbcolproj_83690_1_64,col,0,634158,1506453,10792,3835,10545,4997,41474,0,171348942
dbcolproj_83690_1_64,dtu,0,530808,209271,10490,5075,10527,5297,45857,83728,171348942
dbcolproj_83690_2_64,cpu,0,4412226,2266455,273015,26497,180163,10956,484992,0,343055996
dbcolproj_83690_2_64,col,0,1079490,2427043,21652,2698,21276,10258,43242,0,343055996
dbcolproj_83690_2_64,dtu,0,1045758,425288,20999,8787,21271,10597,80834,167437,343055996
dbcolproj_83690_3_64,cpu,0,4563475,3103355,287571,31292,184788,16118,537891,0,514196633
dbcolproj_83690_3_64,col,0,1848065,3354425,32862,5638,32147,15580,77964,0,514196633
dbcolproj_83690_3_64,dtu,0,1557017,627721,31459,13741,31569,15717,125680,251060,514224886
dbcolproj_83690_4_64,cpu,0,5900858,3940255,337776,36216,274706,21593,627504,0,685765807
dbcolproj_83690_4_64,col,0,2879751,4275015,42809,8968,42899,20869,114561,0,685765807
dbcolproj_83690_4_64,dtu,0,2089776,843738,42124,18815,42295,21099,171727,334784,685765807
dbcolproj_83690_5_64,cpu,0,6206939,4783947,350761,40973,281068,27005,678539,0,857656862
dbcolproj_83690_5_64,col,0,3999967,5195605,53091,12275,53804,26172,151291,0,857656862
dbcolproj_83690_5_64,dtu,0,2611387,1052963,52649,23787,52824,26266,216797,418512,857656862
dbcolproj_83690_6_64,cpu,0,7317511,5620847,377506,45859,369675,32424,744361,0,1028292886
dbcolproj_83690_6_64,col,0,5204406,6116195,63603,16127,64365,31368,192628,0,1028292886
dbcolproj_83690_6_64,dtu,0,3132998,1262188,63165,28437,63329,31532,259260,502201,1028292886
dbcolproj_83690_7_64,cpu,0,7686691,6457747,383040,50628,374976,37694,788056,0,1199800837
dbcolproj_83690_7_64,col,0,10061612,9542505,77384,21894,113842,59369,252535,0,1199800837
dbcolproj_83690_7_64,dtu,0,6502570,3971048,75935,33869,111040,56817,310271,585872,1199800837
dbcolproj_83690_8_64,cpu,0,12012051,10144884,394718,57614,475627,98570,855623,0,1371400385
dbcolproj_83690_8_64,col,0,12314361,10838344,87572,26914,131719,68465,302884,0,1371400385
dbcolproj_83690_8_64,dtu,0,7406850,4529285,86940,38635,125390,64359,354172,669584,1371400385
dbcolproj_83690_1_64,cpu,0,2137583,1429555,89755,8155,90196,5431,154986,0,171348942
dbcolproj_83690_1_64,col,0,621279,1506453,10797,3812,10564,4995,41285,0,171348942
dbcolproj_83690_1_64,dtu,0,530330,209271,10497,5071,10531,5320,45813,83744,171348942
dbcolproj_83690_2_64,cpu,0,4401622,2266455,272237,26527,179542,10957,484445,0,343055996
dbcolproj_83690_2_64,col,0,1075598,2427043,21641,2679,21267,10273,43082,0,343055996
dbcolproj_83690_2_64,dtu,0,1051875,425288,21123,8654,21270,10609,79889,167408,343055996
dbcolproj_83690_3_64,cpu,0,4547532,3103355,287968,31224,184786,16149,537760,0,514196633
dbcolproj_83690_3_64,col,0,1823020,3347633,32468,5561,31947,15491,76957,0,514196633
dbcolproj_83690_3_64,dtu,0,1559672,627721,31448,13773,31563,15722,125930,251104,514196633
dbcolproj_83690_4_64,cpu,0,5906822,3948674,338305,36303,274322,21670,628721,0,685765807
dbcolproj_83690_4_64,col,0,2895709,4275015,42726,9019,42911,20882,114876,0,685765807
dbcolproj_83690_4_64,dtu,0,2103240,843738,42172,18940,42294,21059,172766,334832,685765807
dbcolproj_83690_5_64,cpu,0,6180172,4777155,350222,41117,280253,26899,679150,0,857656862
dbcolproj_83690_5_64,col,0,4015593,5195605,52945,12400,53683,26113,152145,0,857656862
dbcolproj_83690_5_64,dtu,0,2623235,1052963,52680,23832,52822,26313,217141,418512,857656862
dbcolproj_83690_6_64,cpu,0,7324134,5620847,377484,45800,369754,32448,743875,0,1028292886
dbcolproj_83690_6_64,col,0,5221104,6117718,63599,16088,64457,31408,192305,0,1028292886
dbcolproj_83690_6_64,dtu,0,3124582,1255396,62909,28051,63127,31434,255933,502176,1028292886
dbcolproj_83690_7_64,cpu,0,7694701,6457747,382639,50719,375022,37670,788391,0,1199800837
dbcolproj_83690_7_64,col,0,10056070,9546222,77453,21808,113420,59209,251926,0,1199800837
dbcolproj_83690_7_64,dtu,0,6507692,3970615,76035,33809,108259,54324,309886,585936,1199800837
dbcolproj_83690_8_64,cpu,0,12025046,10163363,395245,57633,477077,99524,856318,0,1371400385
dbcolproj_83690_8_64,col,0,12315560,10820383,87699,26748,130102,67054,301683,0,1371400385
dbcolproj_83690_8_64,dtu,0,7423482,4547078,87011,38733,122915,60942,355003,669584,1371400385
dbcolproj_83690_1_64,cpu,0,2139289,1429555,89785,8069,90191,5438,154329,0,171348942
dbcolproj_83690_1_64,col,0,645095,1506453,10785,3775,10565,5020,40985,0,171348942
dbcolproj_83690_1_64,dtu,0,529482,209271,10492,5081,10522,5280,45891,83736,171348942
dbcolproj_83690_2_64,cpu,0,4427078,2267959,272547,26675,180152,10938,485946,0,343055996
dbcolproj_83690_2_64,col,0,1083855,2427043,21637,2724,21189,10249,43428,0,343055996
dbcolproj_83690_2_64,dtu,0,1033718,418496,20975,8667,21044,10486,79839,167440,343055996
dbcolproj_83690_3_64,cpu,0,4604572,3110147,287250,31213,185700,16226,536947,0,514196633
dbcolproj_83690_3_64,col,0,1823518,3347633,32372,5531,31907,15500,76627,0,514196633
dbcolproj_83690_3_64,dtu,0,1570506,634513,31549,13970,31789,15838,127603,251104,514196633
dbcolproj_83690_4_64,cpu,0,5920434,3947047,338118,36165,275022,21698,627430,0,685765807
dbcolproj_83690_4_64,col,0,2902296,4268223,42257,8947,42682,20760,113832,0,685765807
dbcolproj_83690_4_64,dtu,0,2084457,836946,41945,18654,42104,20992,170253,334800,685765807
dbcolproj_83690_5_64,cpu,0,6217120,4783947,350436,41062,280395,26958,678918,0,857656862
dbcolproj_83690_5_64,col,0,3997903,5195605,53168,12392,53619,26095,152311,0,857656862
dbcolproj_83690_5_64,dtu,0,2597433,1046171,52424,23665,52587,26171,215562,418512,857656862
dbcolproj_83690_6_64,cpu,0,7302195,5614055,377227,45901,370283,32322,744426,0,1028292886
dbcolproj_83690_6_64,col,0,5237228,6116195,63368,16082,64452,31386,192022,0,1028292886
dbcolproj_83690_6_64,dtu,0,3128369,1262188,63026,28230,63336,31541,257472,502178,1028292886
dbcolproj_83690_7_64,cpu,0,7681401,6450955,382001,50554,375451,37530,786426,0,1199800837
dbcolproj_83690_7_64,col,0,10071063,9538302,77192,21816,114598,59727,251722,0,1199800837
dbcolproj_83690_7_64,dtu,0,6660596,3963975,77816,36037,108903,54353,329345,588080,1199800837
dbcolproj_83690_8_64,cpu,0,12002088,10143080,395664,57486,476221,97628,855543,0,1371400385
dbcolproj_83690_8_64,col,0,12328032,10821706,87746,26721,132058,68223,301519,0,1371400385
dbcolproj_83690_8_64,dtu,0,7376889,4537152,86623,38676,119226,58581,354175,669568,1371400385
dbcolproj_83690_1_128,cpu,0,2570846,1794829,91557,6135,95913,8023,140645,0,171877880
dbcolproj_83690_1_128,col,0,1126250,1852811,11246,3388,18230,9584,38368,0,171877880
dbcolproj_83690_1_128,dtu,0,943324,576751,10918,5465,16184,8547,49387,84096,171877880
dbcolproj_83690_2_128,cpu,0,5848727,2979424,330102,21953,193451,17735,505713,0,342387978
dbcolproj_83690_2_128,col,0,2005534,3142129,22381,3726,32460,16896,52189,0,342387978
dbcolproj_83690_2_128,dtu,0,1865597,1146286,21680,9936,32295,16824,90702,167440,342416372
dbcolproj_83690_3_128,cpu,0,8505983,4183346,455509,35963,292872,28490,743205,0,514432714
dbcolproj_83690_3_128,col,0,3235990,4421292,33642,5973,48745,25279,81426,0,514432714
dbcolproj_83690_3_128,dtu,0,2824006,1712001,32733,15628,49874,26074,142066,251168,514432714
dbcolproj_83690_4_128,cpu,0,10432109,5357952,527095,41177,394175,40498,856502,0,685980259
dbcolproj_83690_4_128,col,0,4741757,5720146,44539,8495,64426,33328,112508,0,685980259
dbcolproj_83690_4_128,dtu,0,3715328,2268710,43032,20461,65193,34220,185781,334856,685980259
dbcolproj_83690_5_128,cpu,0,12233877,6557235,575197,43744,499709,54849,925148,0,857049531
dbcolproj_83690_5_128,col,0,6376445,6999511,55371,11729,81391,42288,149208,0,857049531
dbcolproj_83690_5_128,dtu,0,4675894,2844714,54397,25457,81534,42893,231911,418544,857049531
dbcolproj_83690_6_128,cpu,0,14039824,7761232,633574,50247,607466,69036,1035537,0,1027961808
dbcolproj_83690_6_128,col,0,8033737,8259069,65742,15487,96827,50020,189634,0,1027961808
dbcolproj_83690_6_128,dtu,0,5586035,3405202,65124,30180,97770,51534,275150,502266,1027990903
dbcolproj_83690_7_128,cpu,0,15705790,8978309,686105,56173,716687,86337,1135472,0,1199226824
dbcolproj_83690_7_128,col,0,10006951,9548512,76819,19817,113977,59283,235363,0,1199226824
dbcolproj_83690_7_128,dtu,0,6565511,3994828,76345,35884,115132,60834,326783,585889,1199251196
dbcolproj_83690_8_128,cpu,0,17270555,10190664,724930,59184,827701,104056,1198385,0,1370690087
dbcolproj_83690_8_128,col,0,12256642,10830925,87623,24060,131157,67770,280113,0,1370690087
dbcolproj_83690_8_128,dtu,0,7386534,4549783,86570,39728,130632,69077,362544,669579,1370709118
dbcolproj_83690_1_128,cpu,0,2554363,1771495,91341,5988,96157,7987,139234,0,171877880
dbcolproj_83690_1_128,col,0,1113717,1870062,11216,3336,16082,8130,37904,0,171877880
dbcolproj_83690_1_128,dtu,0,967079,561446,10959,5961,16411,8639,53399,83744,171877880
dbcolproj_83690_2_128,cpu,0,5213228,2273247,327241,27141,180427,11071,544361,0,342387978
dbcolproj_83690_2_128,col,0,2008313,3118239,22642,4359,32062,16506,57522,0,342387978
dbcolproj_83690_2_128,dtu,0,1867787,1139017,21573,9795,32255,16893,89448,167400,342387978
dbcolproj_83690_3_128,cpu,0,8459992,4179392,455885,32799,294053,28558,718278,0,514432714
dbcolproj_83690_3_128,col,0,3261180,4420589,33784,6265,49400,25384,83904,0,514432714
dbcolproj_83690_3_128,dtu,0,2833661,1704080,32650,15397,49256,26054,140148,251124,514432714
dbcolproj_83690_4_128,cpu,0,8835277,3965290,527466,39765,360634,21906,845580,0,685980259
dbcolproj_83690_4_128,col,0,4732563,5690408,44887,8007,64936,33253,108942,0,685980259
dbcolproj_83690_4_128,dtu,0,3749278,2278966,43492,20918,61321,30518,189897,334812,685980259
dbcolproj_83690_5_128,cpu,0,10078584,4790739,576343,47580,448511,27342,956965,0,857049531
dbcolproj_83690_5_128,col,0,6375659,6992620,55416,11810,83183,43161,149904,0,857049531
dbcolproj_83690_5_128,dtu,0,4638342,2821288,54099,25660,74093,35960,233231,418512,857049531
dbcolproj_83690_6_128,cpu,0,14151021,7751710,635897,54070,605694,68709,1068415,0,1027961808
dbcolproj_83690_6_128,col,0,8071056,8266599,66055,15888,100669,52368,193157,0,1027961808
dbcolproj_83690_6_128,dtu,0,5596312,3401518,65078,29993,96197,49919,273626,502160,1027961808
dbcolproj_83690_7_128,cpu,0,12389070,6464539,684742,57450,628345,38092,1144333,0,1199226824
dbcolproj_83690_7_128,col,0,10027007,9536418,76802,19779,116723,60451,235038,0,1199226824
dbcolproj_83690_7_128,dtu,0,6521658,3970689,76123,34776,108667,54762,317714,585888,1199226824
dbcolproj_83690_8_128,cpu,0,13518354,7309858,725007,62132,717844,43568,1222058,0,1370690087
dbcolproj_83690_8_128,col,0,12285566,10814757,88077,24802,130624,67424,286502,0,1370690087
dbcolproj_83690_8_128,dtu,0,7468208,4547289,87116,39919,127668,66098,364628,669584,1370690087
dbcolproj_83690_1_128,cpu,0,2257679,1422763,90238,7483,90652,5352,150110,0,171877880
dbcolproj_83690_1_128,col,0,638305,1506453,10808,4303,10538,5003,45235,0,171877880
dbcolproj_83690_1_128,dtu,0,542308,209271,10498,6161,10529,5315,54521,83738,171877880
dbcolproj_83690_2_128,cpu,0,5111340,2266455,327577,23282,181427,10849,513833,0,342387978
dbcolproj_83690_2_128,col,0,1110429,2433835,22006,3785,21434,10366,52286,0,342387978
dbcolproj_83690_2_128,dtu,0,1050120,418496,20973,9830,21048,10523,89132,167433,342387978
dbcolproj_83690_3_128,cpu,0,7168275,3111751,452734,30756,269638,16385,698774,0,514432714
dbcolproj_83690_3_128,col,0,1864749,3354425,32836,5772,32168,15646,79022,0,514432714
dbcolproj_83690_3_128,dtu,0,1678781,634513,31651,14932,31796,15873,135412,251136,514432714
dbcolproj_83690_4_128,cpu,0,8738633,3953839,527394,38219,360478,21847,833153,0,685980259
dbcolproj_83690_4_128,col,0,2861576,4268223,42398,7399,42678,20756,101591,0,685980259
dbcolproj_83690_4_128,dtu,0,2190942,843738,42138,19814,42301,21085,179728,334795,686010408
dbcolproj_83690_5_128,cpu,0,10035203,4790739,575769,43247,449743,27292,921737,0,857049531
dbcolproj_83690_5_128,col,0,3968434,5195605,53155,10912,53622,26101,140459,0,857049531
dbcolproj_83690_5_128,dtu,0,2775850,1060456,52978,23499,52904,26355,214799,418464,857079983
dbcolproj_83690_6_128,cpu,0,14074387,7769651,635723,50048,605040,68681,1036106,0,1027961808
dbcolproj_83690_6_128,col,0,8038760,8266830,66017,15494,98455,51323,189968,0,1027961808
dbcolproj_83690_6_128,dtu,0,5584245,3401286,64969,30839,94817,48961,280287,502185,1027961808
dbcolproj_83690_7_128,cpu,0,12334477,6464539,685535,51140,629895,38140,1094625,0,1199226824
dbcolproj_83690_7_128,col,0,10030193,9536153,76661,19771,114652,59293,234826,0,1199226824
dbcolproj_83690_7_128,dtu,0,6523864,3970383,76269,35332,106923,53519,322299,585890,1199226824
dbcolproj_83690_8_128,cpu,0,13510695,7301439,723830,57674,719312,43563,1185221,0,1370690087
dbcolproj_83690_8_128,col,0,12281555,10812351,87795,24449,130797,66948,283394,0,1370690087
dbcolproj_83690_8_128,dtu,0,7418877,4530850,86874,39374,125719,64350,360023,669616,1370690087
dbcolproj_83690_1_128,cpu,0,2272320,1429555,90525,6192,90884,5497,140067,0,171877880
dbcolproj_83690_1_128,col,0,637755,1506453,10805,3674,10552,5010,40189,0,171877880
